year,state,industry,startups_ recognized
2018,Goa,Education,3
2018,Goa,Healthcare & Lifesciences,3
2018,Goa,Internet of Things,2
2018,Goa,IT Services,13
2018,Goa,Human Resources,1
2018,Goa,Marketing,4
2018,Goa,Media & Entertainment,1
2018,Goa,House-Hold Services,1
2018,Goa,Professional & Commercial Services,3
2018,Goa,Transportation & Storage,1
2018,Goa,Travel & Tourism,1
2018,Delhi,Analytics,9
2018,Delhi,Advertising,12
2018,Delhi,Architecture Interior Design,2
2018,Delhi,AR VR (Augmented + Virtual Reality),4
2018,Delhi,Automotive,16
2018,Delhi,Art & Photography,4
2018,Delhi,Animation,2
2018,Delhi,Chemicals,2
2018,Delhi,Computer Vision,4
2018,Delhi,Telecommunication & Networking,18
2018,Delhi,Construction,31
2018,Delhi,Agriculture,29
2018,Delhi,Aeronautics Aerospace & Defence,13
2018,Delhi,AI,29
2018,Delhi,Green Technology,30
2018,Delhi,Events,9
2018,Delhi,Fashion,19
2018,Delhi,Finance Technology,32
2018,Delhi,Enterprise Software,21
2018,Delhi,Food & Beverages,40
2018,Delhi,Design,17
2018,Delhi,Dating Matrimonial,1
2018,Delhi,Education,119
2018,Delhi,Renewable Energy,51
2018,Delhi,Technology Hardware,27
2018,Delhi,Healthcare & Lifesciences,95
2018,Delhi,Internet of Things,23
2018,Delhi,IT Services,156
2018,Delhi,Human Resources,28
2018,Delhi,Marketing,37
2018,Delhi,Nanotechnology,2
2018,Delhi,Non- Renewable Energy,6
2018,Delhi,Pets & Animals,1
2018,Delhi,Media & Entertainment,29
2018,Delhi,Retail,29
2018,Delhi,House-Hold Services,12
2018,Delhi,Professional & Commercial Services,68
2018,Delhi,Sports,6
2018,Delhi,Social Impact,18
2018,Delhi,Social Network,15
2018,Delhi,Textiles & Apparel,11
2018,Delhi,Transportation & Storage,35
2018,Delhi,Travel & Tourism,33
2018,Delhi,Security Solutions,19
2018,Delhi,Real Estate,9
2018,Delhi,Other Specialty Retailers,8
2018,Delhi,Safety,6
2018,Delhi,Robotics,2
2018,Gujarat,Analytics,3
2018,Gujarat,Advertising,3
2018,Gujarat,Architecture Interior Design,6
2018,Gujarat,AR VR (Augmented + Virtual Reality),5
2018,Gujarat,Automotive,4
2018,Gujarat,Animation,1
2018,Gujarat,Chemicals,5
2018,Gujarat,Computer Vision,1
2018,Gujarat,Telecommunication & Networking,10
2018,Gujarat,Construction,18
2018,Gujarat,Agriculture,20
2018,Gujarat,Aeronautics Aerospace & Defence,4
2018,Gujarat,AI,3
2018,Gujarat,Green Technology,22
2018,Gujarat,Events,3
2018,Gujarat,Fashion,7
2018,Gujarat,Finance Technology,8
2018,Gujarat,Enterprise Software,6
2018,Gujarat,Food & Beverages,21
2018,Gujarat,Design,5
2018,Gujarat,Education,20
2018,Gujarat,Renewable Energy,21
2018,Gujarat,Technology Hardware,19
2018,Gujarat,Healthcare & Lifesciences,47
2018,Gujarat,Internet of Things,11
2018,Gujarat,IT Services,70
2018,Gujarat,Human Resources,3
2018,Gujarat,Marketing,10
2018,Gujarat,Nanotechnology,1
2018,Gujarat,Non- Renewable Energy,7
2018,Gujarat,Pets & Animals,1
2018,Gujarat,Media & Entertainment,9
2018,Gujarat,Retail,6
2018,Gujarat,House-Hold Services,2
2018,Gujarat,Professional & Commercial Services,17
2018,Gujarat,Sports,3
2018,Gujarat,Social Network,5
2018,Gujarat,Textiles & Apparel,6
2018,Gujarat,Transportation & Storage,9
2018,Gujarat,Travel & Tourism,9
2018,Gujarat,Security Solutions,8
2018,Gujarat,Real Estate,2
2018,Gujarat,Safety,3
2018,Gujarat,Robotics,5
2018,Himachal Pradesh,Chemicals,1
2018,Himachal Pradesh,Agriculture,2
2018,Himachal Pradesh,Food & Beverages,1
2018,Himachal Pradesh,Education,1
2018,Himachal Pradesh,Renewable Energy,2
2018,Himachal Pradesh,Healthcare & Lifesciences,2
2018,Himachal Pradesh,IT Services,1
2018,Himachal Pradesh,Human Resources,1
2018,Himachal Pradesh,Pets & Animals,1
2018,Himachal Pradesh,Professional & Commercial Services,1
2018,Himachal Pradesh,Textiles & Apparel,1
2018,Himachal Pradesh,Travel & Tourism,2
2018,Himachal Pradesh,Security Solutions,1
2018,Haryana,Analytics,8
2018,Haryana,Advertising,6
2018,Haryana,Architecture Interior Design,3
2018,Haryana,AR VR (Augmented + Virtual Reality),3
2018,Haryana,Automotive,6
2018,Haryana,Art & Photography,2
2018,Haryana,Chemicals,3
2018,Haryana,Computer Vision,2
2018,Haryana,Telecommunication & Networking,3
2018,Haryana,Construction,15
2018,Haryana,Agriculture,11
2018,Haryana,Aeronautics Aerospace & Defence,6
2018,Haryana,AI,16
2018,Haryana,Green Technology,15
2018,Haryana,Events,1
2018,Haryana,Fashion,5
2018,Haryana,Finance Technology,19
2018,Haryana,Enterprise Software,15
2018,Haryana,Food & Beverages,21
2018,Haryana,Design,4
2018,Haryana,Dating Matrimonial,1
2018,Haryana,Education,42
2018,Haryana,Renewable Energy,26
2018,Haryana,Technology Hardware,14
2018,Haryana,Healthcare & Lifesciences,44
2018,Haryana,Internet of Things,11
2018,Haryana,IT Services,61
2018,Haryana,Human Resources,8
2018,Haryana,Marketing,12
2018,Haryana,Media & Entertainment,7
2018,Haryana,Retail,13
2018,Haryana,House-Hold Services,2
2018,Haryana,Professional & Commercial Services,20
2018,Haryana,Sports,3
2018,Haryana,Social Impact,3
2018,Haryana,Social Network,2
2018,Haryana,Textiles & Apparel,5
2018,Haryana,Transportation & Storage,14
2018,Haryana,Travel & Tourism,11
2018,Haryana,Security Solutions,4
2018,Haryana,Real Estate,12
2018,Haryana,Other Specialty Retailers,3
2018,Haryana,Robotics,5
2018,Haryana,Others,1
2018,Jammu and Kashmir,Advertising,1
2018,Jammu and Kashmir,Telecommunication & Networking,3
2018,Jammu and Kashmir,Construction,4
2018,Jammu and Kashmir,Agriculture,1
2018,Jammu and Kashmir,Events,1
2018,Jammu and Kashmir,Food & Beverages,1
2018,Jammu and Kashmir,Design,1
2018,Jammu and Kashmir,Education,12
2018,Jammu and Kashmir,Healthcare & Lifesciences,2
2018,Jammu and Kashmir,Internet of Things,1
2018,Jammu and Kashmir,IT Services,9
2018,Jammu and Kashmir,Human Resources,1
2018,Jammu and Kashmir,Marketing,1
2018,Jammu and Kashmir,Media & Entertainment,2
2018,Jammu and Kashmir,Retail,2
2018,Jammu and Kashmir,Professional & Commercial Services,3
2018,Jammu and Kashmir,Travel & Tourism,1
2018,Jammu and Kashmir,Other Specialty Retailers,1
2018,Jharkhand,Analytics,2
2018,Jharkhand,AR VR (Augmented + Virtual Reality),1
2018,Jharkhand,Art & Photography,1
2018,Jharkhand,Computer Vision,2
2018,Jharkhand,Telecommunication & Networking,2
2018,Jharkhand,Construction,4
2018,Jharkhand,Agriculture,2
2018,Jharkhand,AI,1
2018,Jharkhand,Green Technology,9
2018,Jharkhand,Fashion,4
2018,Jharkhand,Finance Technology,1
2018,Jharkhand,Enterprise Software,1
2018,Jharkhand,Food & Beverages,9
2018,Jharkhand,Design,1
2018,Jharkhand,Education,9
2018,Jharkhand,Renewable Energy,2
2018,Jharkhand,Technology Hardware,3
2018,Jharkhand,Healthcare & Lifesciences,2
2018,Jharkhand,Internet of Things,1
2018,Jharkhand,IT Services,11
2018,Jharkhand,Marketing,5
2018,Jharkhand,Media & Entertainment,2
2018,Jharkhand,Retail,1
2018,Jharkhand,House-Hold Services,4
2018,Jharkhand,Professional & Commercial Services,3
2018,Jharkhand,Social Impact,1
2018,Jharkhand,Textiles & Apparel,1
2018,Jharkhand,Travel & Tourism,1
2018,Jharkhand,Robotics,2
2018,Bihar,Analytics,1
2018,Bihar,Advertising,2
2018,Bihar,Architecture Interior Design,1
2018,Bihar,Automotive,3
2018,Bihar,Art & Photography,2
2018,Bihar,Chemicals,1
2018,Bihar,Telecommunication & Networking,3
2018,Bihar,Construction,7
2018,Bihar,Agriculture,11
2018,Bihar,AI,1
2018,Bihar,Green Technology,5
2018,Bihar,Fashion,2
2018,Bihar,Enterprise Software,1
2018,Bihar,Food & Beverages,7
2018,Bihar,Design,1
2018,Bihar,Education,13
2018,Bihar,Renewable Energy,2
2018,Bihar,Technology Hardware,2
2018,Bihar,Healthcare & Lifesciences,13
2018,Bihar,Internet of Things,3
2018,Bihar,IT Services,23
2018,Bihar,Human Resources,2
2018,Bihar,Marketing,5
2018,Bihar,Media & Entertainment,4
2018,Bihar,Retail,2
2018,Bihar,House-Hold Services,4
2018,Bihar,Professional & Commercial Services,6
2018,Bihar,Social Impact,3
2018,Bihar,Social Network,3
2018,Bihar,Textiles & Apparel,1
2018,Bihar,Transportation & Storage,2
2018,Bihar,Travel & Tourism,4
2018,Bihar,Security Solutions,3
2018,Bihar,Real Estate,2
2018,Bihar,Other Specialty Retailers,1
2018,Bihar,Robotics,2
2018,Kerala,Analytics,7
2018,Kerala,Advertising,5
2018,Kerala,Architecture Interior Design,1
2018,Kerala,AR VR (Augmented + Virtual Reality),2
2018,Kerala,Automotive,2
2018,Kerala,Telecommunication & Networking,6
2018,Kerala,Construction,6
2018,Kerala,Agriculture,7
2018,Kerala,Aeronautics Aerospace & Defence,1
2018,Kerala,AI,16
2018,Kerala,Green Technology,10
2018,Kerala,Fashion,1
2018,Kerala,Finance Technology,6
2018,Kerala,Enterprise Software,18
2018,Kerala,Food & Beverages,10
2018,Kerala,Design,2
2018,Kerala,Education,24
2018,Kerala,Renewable Energy,4
2018,Kerala,Technology Hardware,16
2018,Kerala,Healthcare & Lifesciences,33
2018,Kerala,Internet of Things,9
2018,Kerala,IT Services,78
2018,Kerala,Human Resources,3
2018,Kerala,Marketing,7
2018,Kerala,Pets & Animals,1
2018,Kerala,Media & Entertainment,7
2018,Kerala,Retail,11
2018,Kerala,House-Hold Services,1
2018,Kerala,Professional & Commercial Services,7
2018,Kerala,Sports,3
2018,Kerala,Social Impact,1
2018,Kerala,Social Network,4
2018,Kerala,Textiles & Apparel,4
2018,Kerala,Travel & Tourism,6
2018,Kerala,Security Solutions,2
2018,Kerala,Real Estate,1
2018,Kerala,Other Specialty Retailers,1
2018,Kerala,Robotics,10
2018,Karnataka,Analytics,18
2018,Karnataka,Advertising,17
2018,Karnataka,Architecture Interior Design,9
2018,Karnataka,AR VR (Augmented + Virtual Reality),16
2018,Karnataka,Automotive,18
2018,Karnataka,Art & Photography,7
2018,Karnataka,Animation,3
2018,Karnataka,Chemicals,1
2018,Karnataka,Computer Vision,4
2018,Karnataka,Telecommunication & Networking,6
2018,Karnataka,Construction,13
2018,Karnataka,Agriculture,37
2018,Karnataka,Aeronautics Aerospace & Defence,14
2018,Karnataka,AI,54
2018,Karnataka,Green Technology,41
2018,Karnataka,Events,5
2018,Karnataka,Fashion,6
2018,Karnataka,Finance Technology,46
2018,Karnataka,Enterprise Software,60
2018,Karnataka,Food & Beverages,37
2018,Karnataka,Design,19
2018,Karnataka,Dating Matrimonial,3
2018,Karnataka,Education,95
2018,Karnataka,Renewable Energy,23
2018,Karnataka,Technology Hardware,33
2018,Karnataka,Healthcare & Lifesciences,110
2018,Karnataka,Internet of Things,52
2018,Karnataka,IT Services,189
2018,Karnataka,Human Resources,14
2018,Karnataka,Marketing,24
2018,Karnataka,Nanotechnology,2
2018,Karnataka,Non- Renewable Energy,2
2018,Karnataka,Pets & Animals,3
2018,Karnataka,Media & Entertainment,21
2018,Karnataka,Retail,29
2018,Karnataka,House-Hold Services,6
2018,Karnataka,Professional & Commercial Services,43
2018,Karnataka,Sports,4
2018,Karnataka,Social Impact,5
2018,Karnataka,Social Network,12
2018,Karnataka,Textiles & Apparel,9
2018,Karnataka,Transportation & Storage,25
2018,Karnataka,Travel & Tourism,31
2018,Karnataka,Security Solutions,12
2018,Karnataka,Real Estate,14
2018,Karnataka,Other Specialty Retailers,12
2018,Karnataka,Robotics,9
2018,Chhattisgarh,Advertising,1
2018,Chhattisgarh,Automotive,2
2018,Chhattisgarh,Art & Photography,3
2018,Chhattisgarh,Chemicals,1
2018,Chhattisgarh,Telecommunication & Networking,2
2018,Chhattisgarh,Construction,3
2018,Chhattisgarh,Agriculture,2
2018,Chhattisgarh,Aeronautics Aerospace & Defence,1
2018,Chhattisgarh,Green Technology,4
2018,Chhattisgarh,Finance Technology,1
2018,Chhattisgarh,Enterprise Software,3
2018,Chhattisgarh,Food & Beverages,5
2018,Chhattisgarh,Design,2
2018,Chhattisgarh,Education,14
2018,Chhattisgarh,Renewable Energy,16
2018,Chhattisgarh,Technology Hardware,4
2018,Chhattisgarh,Healthcare & Lifesciences,8
2018,Chhattisgarh,Internet of Things,1
2018,Chhattisgarh,IT Services,19
2018,Chhattisgarh,Human Resources,1
2018,Chhattisgarh,Marketing,5
2018,Chhattisgarh,Non- Renewable Energy,1
2018,Chhattisgarh,Media & Entertainment,1
2018,Chhattisgarh,Retail,2
2018,Chhattisgarh,House-Hold Services,1
2018,Chhattisgarh,Professional & Commercial Services,8
2018,Chhattisgarh,Sports,1
2018,Chhattisgarh,Social Network,1
2018,Chhattisgarh,Textiles & Apparel,1
2018,Chhattisgarh,Transportation & Storage,1
2018,Chhattisgarh,Travel & Tourism,3
2018,Chhattisgarh,Security Solutions,1
2018,Chhattisgarh,Real Estate,1
2018,Chhattisgarh,Safety,1
2018,Andhra Pradesh,Analytics,3
2018,Andhra Pradesh,AR VR (Augmented + Virtual Reality),2
2018,Andhra Pradesh,Automotive,2
2018,Andhra Pradesh,Animation,2
2018,Andhra Pradesh,Construction,5
2018,Andhra Pradesh,Agriculture,11
2018,Andhra Pradesh,Aeronautics Aerospace & Defence,1
2018,Andhra Pradesh,AI,6
2018,Andhra Pradesh,Green Technology,2
2018,Andhra Pradesh,Events,1
2018,Andhra Pradesh,Finance Technology,1
2018,Andhra Pradesh,Enterprise Software,4
2018,Andhra Pradesh,Food & Beverages,5
2018,Andhra Pradesh,Design,2
2018,Andhra Pradesh,Dating Matrimonial,1
2018,Andhra Pradesh,Education,18
2018,Andhra Pradesh,Renewable Energy,1
2018,Andhra Pradesh,Technology Hardware,8
2018,Andhra Pradesh,Healthcare & Lifesciences,15
2018,Andhra Pradesh,Internet of Things,8
2018,Andhra Pradesh,IT Services,30
2018,Andhra Pradesh,Human Resources,3
2018,Andhra Pradesh,Marketing,4
2018,Andhra Pradesh,Nanotechnology,2
2018,Andhra Pradesh,Pets & Animals,1
2018,Andhra Pradesh,Retail,5
2018,Andhra Pradesh,Professional & Commercial Services,2
2018,Andhra Pradesh,Sports,1
2018,Andhra Pradesh,Social Network,2
2018,Andhra Pradesh,Textiles & Apparel,2
2018,Andhra Pradesh,Transportation & Storage,7
2018,Andhra Pradesh,Travel & Tourism,1
2018,Andhra Pradesh,Security Solutions,1
2018,Andhra Pradesh,Safety,1
2018,Andhra Pradesh,Robotics,1
2018,Arunachal Pradesh,Telecommunication & Networking,1
2018,Arunachal Pradesh,Construction,1
2018,Andaman and Nicobar Islands,Textiles & Apparel,1
2018,Andaman and Nicobar Islands,Travel & Tourism,1
2018,Manipur,Advertising,1
2018,Manipur,Food & Beverages,1
2018,Manipur,Technology Hardware,1
2018,Manipur,Healthcare & Lifesciences,1
2018,Manipur,IT Services,1
2018,Manipur,Media & Entertainment,1
2018,Manipur,Real Estate,1
2018,Mizoram,Telecommunication & Networking,1
2018,Mizoram,Transportation & Storage,1
2018,Rajasthan,Analytics,3
2018,Rajasthan,Advertising,2
2018,Rajasthan,Architecture Interior Design,1
2018,Rajasthan,AR VR (Augmented + Virtual Reality),1
2018,Rajasthan,Automotive,3
2018,Rajasthan,Chemicals,2
2018,Rajasthan,Computer Vision,1
2018,Rajasthan,Construction,7
2018,Rajasthan,Agriculture,11
2018,Rajasthan,AI,2
2018,Rajasthan,Green Technology,5
2018,Rajasthan,Events,3
2018,Rajasthan,Fashion,3
2018,Rajasthan,Finance Technology,2
2018,Rajasthan,Enterprise Software,5
2018,Rajasthan,Food & Beverages,12
2018,Rajasthan,Design,4
2018,Rajasthan,Education,35
2018,Rajasthan,Renewable Energy,10
2018,Rajasthan,Technology Hardware,5
2018,Rajasthan,Healthcare & Lifesciences,11
2018,Rajasthan,Internet of Things,5
2018,Rajasthan,IT Services,48
2018,Rajasthan,Human Resources,3
2018,Rajasthan,Marketing,11
2018,Rajasthan,Pets & Animals,1
2018,Rajasthan,Media & Entertainment,5
2018,Rajasthan,Retail,7
2018,Rajasthan,House-Hold Services,3
2018,Rajasthan,Professional & Commercial Services,13
2018,Rajasthan,Social Impact,1
2018,Rajasthan,Social Network,4
2018,Rajasthan,Textiles & Apparel,2
2018,Rajasthan,Transportation & Storage,4
2018,Rajasthan,Travel & Tourism,3
2018,Rajasthan,Security Solutions,2
2018,Rajasthan,Real Estate,2
2018,Rajasthan,Other Specialty Retailers,3
2018,Rajasthan,Safety,1
2018,Tamil Nadu,Analytics,10
2018,Tamil Nadu,Advertising,4
2018,Tamil Nadu,Architecture Interior Design,2
2018,Tamil Nadu,AR VR (Augmented + Virtual Reality),7
2018,Tamil Nadu,Automotive,12
2018,Tamil Nadu,Art & Photography,1
2018,Tamil Nadu,Chemicals,1
2018,Tamil Nadu,Computer Vision,2
2018,Tamil Nadu,Telecommunication & Networking,5
2018,Tamil Nadu,Construction,5
2018,Tamil Nadu,Agriculture,16
2018,Tamil Nadu,Aeronautics Aerospace & Defence,9
2018,Tamil Nadu,AI,12
2018,Tamil Nadu,Green Technology,11
2018,Tamil Nadu,Fashion,3
2018,Tamil Nadu,Finance Technology,10
2018,Tamil Nadu,Enterprise Software,21
2018,Tamil Nadu,Food & Beverages,18
2018,Tamil Nadu,Design,9
2018,Tamil Nadu,Education,32
2018,Tamil Nadu,Renewable Energy,19
2018,Tamil Nadu,Technology Hardware,17
2018,Tamil Nadu,Healthcare & Lifesciences,48
2018,Tamil Nadu,Internet of Things,15
2018,Tamil Nadu,IT Services,71
2018,Tamil Nadu,Human Resources,3
2018,Tamil Nadu,Marketing,9
2018,Tamil Nadu,Nanotechnology,2
2018,Tamil Nadu,Pets & Animals,1
2018,Tamil Nadu,Media & Entertainment,6
2018,Tamil Nadu,Retail,16
2018,Tamil Nadu,House-Hold Services,2
2018,Tamil Nadu,Professional & Commercial Services,17
2018,Tamil Nadu,Sports,7
2018,Tamil Nadu,Social Impact,2
2018,Tamil Nadu,Social Network,3
2018,Tamil Nadu,Textiles & Apparel,7
2018,Tamil Nadu,Transportation & Storage,5
2018,Tamil Nadu,Travel & Tourism,5
2018,Tamil Nadu,Security Solutions,3
2018,Tamil Nadu,Real Estate,1
2018,Tamil Nadu,Other Specialty Retailers,2
2018,Tamil Nadu,Safety,1
2018,Tamil Nadu,Robotics,6
2018,Tamil Nadu,Others,1
2018,Madhya Pradesh,Analytics,2
2018,Madhya Pradesh,Advertising,3
2018,Madhya Pradesh,Architecture Interior Design,2
2018,Madhya Pradesh,AR VR (Augmented + Virtual Reality),3
2018,Madhya Pradesh,Automotive,5
2018,Madhya Pradesh,Chemicals,1
2018,Madhya Pradesh,Computer Vision,1
2018,Madhya Pradesh,Telecommunication & Networking,5
2018,Madhya Pradesh,Construction,15
2018,Madhya Pradesh,Agriculture,12
2018,Madhya Pradesh,Aeronautics Aerospace & Defence,1
2018,Madhya Pradesh,AI,4
2018,Madhya Pradesh,Green Technology,10
2018,Madhya Pradesh,Events,4
2018,Madhya Pradesh,Fashion,5
2018,Madhya Pradesh,Finance Technology,3
2018,Madhya Pradesh,Enterprise Software,4
2018,Madhya Pradesh,Food & Beverages,13
2018,Madhya Pradesh,Dating Matrimonial,1
2018,Madhya Pradesh,Education,41
2018,Madhya Pradesh,Renewable Energy,9
2018,Madhya Pradesh,Technology Hardware,7
2018,Madhya Pradesh,Healthcare & Lifesciences,19
2018,Madhya Pradesh,Internet of Things,6
2018,Madhya Pradesh,IT Services,53
2018,Madhya Pradesh,Human Resources,7
2018,Madhya Pradesh,Marketing,6
2018,Madhya Pradesh,Media & Entertainment,5
2018,Madhya Pradesh,Retail,5
2018,Madhya Pradesh,House-Hold Services,2
2018,Madhya Pradesh,Professional & Commercial Services,17
2018,Madhya Pradesh,Sports,1
2018,Madhya Pradesh,Social Impact,1
2018,Madhya Pradesh,Textiles & Apparel,4
2018,Madhya Pradesh,Transportation & Storage,3
2018,Madhya Pradesh,Travel & Tourism,6
2018,Madhya Pradesh,Real Estate,5
2018,Madhya Pradesh,Other Specialty Retailers,4
2018,Madhya Pradesh,Robotics,2
2018,Tripura,Art & Photography,1
2018,Tripura,IT Services,1
2018,Tripura,Retail,1
2018,Tripura,Other Specialty Retailers,1
2018,Nagaland,Construction,1
2018,Nagaland,Education,1
2018,Telangana,Analytics,1
2018,Telangana,Advertising,5
2018,Telangana,Architecture Interior Design,2
2018,Telangana,AR VR (Augmented + Virtual Reality),2
2018,Telangana,Automotive,11
2018,Telangana,Animation,1
2018,Telangana,Chemicals,5
2018,Telangana,Telecommunication & Networking,5
2018,Telangana,Construction,8
2018,Telangana,Agriculture,14
2018,Telangana,Aeronautics Aerospace & Defence,5
2018,Telangana,AI,21
2018,Telangana,Green Technology,10
2018,Telangana,Events,7
2018,Telangana,Fashion,6
2018,Telangana,Finance Technology,19
2018,Telangana,Enterprise Software,16
2018,Telangana,Food & Beverages,20
2018,Telangana,Design,5
2018,Telangana,Education,43
2018,Telangana,Renewable Energy,8
2018,Telangana,Technology Hardware,17
2018,Telangana,Healthcare & Lifesciences,45
2018,Telangana,Internet of Things,26
2018,Telangana,IT Services,85
2018,Telangana,Human Resources,8
2018,Telangana,Marketing,16
2018,Telangana,Nanotechnology,3
2018,Telangana,Pets & Animals,3
2018,Telangana,Media & Entertainment,9
2018,Telangana,Retail,14
2018,Telangana,House-Hold Services,9
2018,Telangana,Professional & Commercial Services,15
2018,Telangana,Sports,1
2018,Telangana,Social Impact,4
2018,Telangana,Social Network,8
2018,Telangana,Textiles & Apparel,3
2018,Telangana,Transportation & Storage,8
2018,Telangana,Travel & Tourism,6
2018,Telangana,Security Solutions,3
